"Indicator name";"indicator";"Country name";"country";"time";"value"
"Agricultural land";"FAO-6610-5110";"Northern Mariana Islands";"MNP";"1992";"4"
"Agricultural land";"FAO-6610-5110";"Mauritius";"MUS";"1992";"109"
"Agricultural land";"FAO-6610-5110";"Philippines";"PHL";"1992";"11115"
"Agricultural land";"FAO-6610-5110";"Liechtenstein";"LIE";"1992";"7"
"Agricultural land";"FAO-6610-5110";"Costa Rica";"CRI";"1992";"2160"
"Agricultural land";"FAO-6610-5110";"Kenya";"KEN";"1992";"27072"
"Agricultural land";"FAO-6610-5110";"Turks and Caicos Islands";"TCA";"1992";"1"
"Agricultural land";"FAO-6610-5110";"Barbados";"BRB";"1992";"19"
"Agricultural land";"FAO-6610-5110";"France";"FRA";"1992";"30384.3"
"Agricultural land";"FAO-6610-5110";"Morocco";"MAR";"1992";"30616"
"Agricultural land";"FAO-6610-5110";"Niue";"NIU";"1992";"4.8"
"Agricultural land";"FAO-6610-5110";"Russia";"RUS";"1992";"221631"
"Agricultural land";"FAO-6610-5110";"Congo";"COG";"1992";"10525"
"Agricultural land";"FAO-6610-5110";"Croatia";"HRV";"1992";"2404"
"Agricultural land";"FAO-6610-5110";"Latvia";"LVA";"1992";"2530"
"Agricultural land";"FAO-6610-5110";"Solomon Islands";"SLB";"1992";"71"
"Agricultural land";"FAO-6610-5110";"El Salvador";"SLV";"1992";"1451"
"Agricultural land";"FAO-6610-5110";"Eswatini";"SWZ";"1992";"1223"
"Agricultural land";"FAO-6610-5110";"Bulgaria";"BGR";"1992";"6154"
"Agricultural land";"FAO-6610-5110";"Guinea";"GIN";"1992";"14055"
"Agricultural land";"FAO-6610-5110";"Sri Lanka";"LKA";"1992";"2344"
"Agricultural land";"FAO-6610-5110";"Hungary";"HUN";"1992";"6136"
"Agricultural land";"FAO-6610-5110";"Bhutan";"BTN";"1992";"504"
"Agricultural land";"FAO-6610-5110";"Panama";"PAN";"1992";"2150"
"Agricultural land";"FAO-6610-5110";"Slovenia";"SVN";"1992";"564"
"Agricultural land";"FAO-6610-5110";"Tonga";"TON";"1992";"32"
"Agricultural land";"FAO-6610-5110";"Cyprus";"CYP";"1992";"159.6"
"Agricultural land";"FAO-6610-5110";"Portugal";"PRT";"1992";"3878"
"Agricultural land";"FAO-6610-5110";"Romania";"ROU";"1992";"14790"
"Agricultural land";"FAO-6610-5110";"Botswana";"BWA";"1992";"25851"
"Agricultural land";"FAO-6610-5110";"Germany";"DEU";"1992";"16951"
"Agricultural land";"FAO-6610-5110";"Georgia";"GEO";"1992";"3229"
"Agricultural land";"FAO-6610-5110";"Nauru";"NRU";"1992";"0.4"
"Agricultural land";"FAO-6610-5110";"Azerbaijan";"AZE";"1992";"4446.2"
"Agricultural land";"FAO-6610-5110";"Bermuda";"BMU";"1992";"0.3"
"Agricultural land";"FAO-6610-5110";"Indonesia";"IDN";"1992";"41351"
"Agricultural land";"FAO-6610-5110";"Singapore";"SGP";"1992";"1.2"
"Agricultural land";"FAO-6610-5110";"Mozambique";"MOZ";"1992";"47750"
"Agricultural land";"FAO-6610-5110";"San Marino";"SMR";"1992";"1"
"Agricultural land";"FAO-6610-5110";"Turkey";"TUR";"1992";"39904"
"Agricultural land";"FAO-6610-5110";"Iraq";"IRQ";"1992";"9550"
"Agricultural land";"FAO-6610-5110";"Malta";"MLT";"1992";"13"
"Agricultural land";"FAO-6610-5110";"Democratic People's Republic of Korea";"PRK";"1992";"2530"
"Agricultural land";"FAO-6610-5110";"Armenia";"ARM";"1992";"1170"
"Agricultural land";"FAO-6610-5110";"Bahrain";"BHR";"1992";"9"
"Agricultural land";"FAO-6610-5110";"Central African Republic";"CAF";"1992";"5020"
"Agricultural land";"FAO-6610-5110";"India";"IND";"1992";"181305"
"Agricultural land";"FAO-6610-5110";"Italy";"ITA";"1992";"15978"
"Agricultural land";"FAO-6610-5110";"Mexico";"MEX";"1992";"106177"
"Agricultural land";"FAO-6610-5110";"Norfolk Island";"NFK";"1992";"1"
"Agricultural land";"FAO-6610-5110";"Palau";"PLW";"1992";"5"
"Agricultural land";"FAO-6610-5110";"Rwanda";"RWA";"1992";"1837"
"Agricultural land";"FAO-6610-5110";"Taiwan";"TWN";"1992";"876"
"Agricultural land";"FAO-6610-5110";"Cook Islands";"COK";"1992";"5"
"Agricultural land";"FAO-6610-5110";"Togo";"TGO";"1992";"3195"
"Agricultural land";"FAO-6610-5110";"Uganda";"UGA";"1992";"12052"
"Agricultural land";"FAO-6610-5110";"Wallis and Futuna Islands";"WLF";"1992";"6"
"Agricultural land";"FAO-6610-5110";"Burundi";"BDI";"1992";"2120"
"Agricultural land";"FAO-6610-5110";"Finland";"FIN";"1992";"2406.5"
"Agricultural land";"FAO-6610-5110";"Chile";"CHL";"1992";"15556"
"Agricultural land";"FAO-6610-5110";"Saint Kitts and Nevis";"KNA";"1992";"12"
"Agricultural land";"FAO-6610-5110";"Guadeloupe";"GLP";"1992";"53"
"Agricultural land";"FAO-6610-5110";"Austria";"AUT";"1992";"3013"
"Agricultural land";"FAO-6610-5110";"China";"CHN";"1992";"515198"
"Agricultural land";"FAO-6610-5110";"Micronesia";"FSM";"1992";"22.5"
"Agricultural land";"FAO-6610-5110";"Netherlands";"NLD";"1992";"1986"
"Agricultural land";"FAO-6610-5110";"Somalia";"SOM";"1992";"44043"
"Agricultural land";"FAO-6610-5110";"Timor-Leste";"TLS";"1992";"330"
"Agricultural land";"FAO-6610-5110";"Belarus";"BLR";"1992";"9391"
"Agricultural land";"FAO-6610-5110";"Australia";"AUS";"1992";"466004"
"Agricultural land";"FAO-6610-5110";"Kiribati";"KIR";"1992";"39"
"Agricultural land";"FAO-6610-5110";"Guam";"GUM";"1992";"20"
"Agricultural land";"FAO-6610-5110";"Ivory Coast";"CIV";"1992";"19200"
"Agricultural land";"FAO-6610-5110";"Lebanon";"LBN";"1992";"606"
"Agricultural land";"FAO-6610-5110";"New Caledonia";"NCL";"1992";"230"
"Agricultural land";"FAO-6610-5110";"French Polynesia";"PYF";"1992";"43"
"Agricultural land";"FAO-6610-5110";"Democratic Republic of the Congo";"COD";"1992";"26000"
"Agricultural land";"FAO-6610-5110";"Yemen";"YEM";"1992";"23481"
"Agricultural land";"FAO-6610-5110";"Comoros";"COM";"1992";"115"
"Agricultural land";"FAO-6610-5110";"Sierra Leone";"SLE";"1992";"2815"
"Agricultural land";"FAO-6610-5110";"Bosnia and Herzegovina";"BIH";"1992";"2200"
"Agricultural land";"FAO-6610-5110";"Honduras";"HND";"1992";"3355"
"Agricultural land";"FAO-6610-5110";"Aruba";"ABW";"1992";"2"
"Agricultural land";"FAO-6610-5110";"Cameroon";"CMR";"1992";"9160"
"Agricultural land";"FAO-6610-5110";"Faroe Islands";"FRO";"1992";"3"
"Agricultural land";"FAO-6610-5110";"United Kingdom";"GBR";"1992";"18070"
"Agricultural land";"FAO-6610-5110";"Namibia";"NAM";"1992";"38662"
"Agricultural land";"FAO-6610-5110";"Peru";"PER";"1992";"21956"
"Agricultural land";"FAO-6610-5110";"Papua New Guinea";"PNG";"1992";"887"
"Agricultural land";"FAO-6610-5110";"Trinidad and Tobago";"TTO";"1992";"81"
"Agricultural land";"FAO-6610-5110";"United States Virgin Islands";"VIR";"1992";"10"
"Agricultural land";"FAO-6610-5110";"Argentina";"ARG";"1992";"127755"
"Agricultural land";"FAO-6610-5110";"Egypt";"EGY";"1992";"2996.28"
"Agricultural land";"FAO-6610-5110";"Guinea-Bissau";"GNB";"1992";"1447"
"Agricultural land";"FAO-6610-5110";"Saint Lucia";"LCA";"1992";"19.7"
"Agricultural land";"FAO-6610-5110";"Lesotho";"LSO";"1992";"2336"
"Agricultural land";"FAO-6610-5110";"British Virgin Islands";"VGB";"1992";"8"
"Agricultural land";"FAO-6610-5110";"Zimbabwe";"ZWE";"1992";"13350"
"Agricultural land";"FAO-6610-5110";"Ukraine";"UKR";"1992";"41929"
"Agricultural land";"FAO-6610-5110";"Western Sahara";"ESH";"1992";"5004"
"Agricultural land";"FAO-6610-5110";"Gambia";"GMB";"1992";"558"
"Agricultural land";"FAO-6610-5110";"Madagascar";"MDG";"1992";"36370"
"Agricultural land";"FAO-6610-5110";"Runion";"REU";"1992";"52"
"Agricultural land";"FAO-6610-5110";"Samoa";"WSM";"1992";"52"
"Agricultural land";"FAO-6610-5110";"Brunei Darussalam";"BRN";"1992";"11"
"Agricultural land";"FAO-6610-5110";"French Guiana";"GUF";"1992";"21"
"Agricultural land";"FAO-6610-5110";"Qatar";"QAT";"1992";"64"
"Agricultural land";"FAO-6610-5110";"Angola";"AGO";"1992";"57500"
"Agricultural land";"FAO-6610-5110";"Guatemala";"GTM";"1992";"4285"
"Agricultural land";"FAO-6610-5110";"Hong Kong";"HKG";"1992";"8"
"Agricultural land";"FAO-6610-5110";"Kazakhstan";"KAZ";"1992";"221463"
"Agricultural land";"FAO-6610-5110";"Lao";"LAO";"1992";"1664"
"Agricultural land";"FAO-6610-5110";"Lithuania";"LTU";"1992";"3389"
"Agricultural land";"FAO-6610-5110";"Marshall Islands";"MHL";"1992";"12"
"Agricultural land";"FAO-6610-5110";"Malawi";"MWI";"1992";"4270"
"Agricultural land";"FAO-6610-5110";"Pakistan";"PAK";"1992";"35380"
"Agricultural land";"FAO-6610-5110";"Vanuatu";"VUT";"1992";"157"
"Agricultural land";"FAO-6610-5110";"Brazil";"BRA";"1992";"232060"
"Agricultural land";"FAO-6610-5110";"Cape Verde";"CPV";"1992";"69"
"Agricultural land";"FAO-6610-5110";"Denmark";"DNK";"1992";"2756"
"Agricultural land";"FAO-6610-5110";"Dominica";"DMA";"1992";"18"
"Agricultural land";"FAO-6610-5110";"Estonia";"EST";"1992";"1374"
"Agricultural land";"FAO-6610-5110";"Israel";"ISR";"1992";"577"
"Agricultural land";"FAO-6610-5110";"Liberia";"LBR";"1992";"2500"
"Agricultural land";"FAO-6610-5110";"United States of America";"USA";"1992";"425429"
"Agricultural land";"FAO-6610-5110";"Maldives";"MDV";"1992";"8"
"Agricultural land";"FAO-6610-5110";"Tanzania";"TZA";"1992";"32400"
"Agricultural land";"FAO-6610-5110";"Cayman Islands";"CYM";"1992";"2.7"
"Agricultural land";"FAO-6610-5110";"Greenland";"GRL";"1992";"237.4"
"Agricultural land";"FAO-6610-5110";"Mauritania";"MRT";"1992";"39678"
"Agricultural land";"FAO-6610-5110";"Martinique";"MTQ";"1992";"35"
"Agricultural land";"FAO-6610-5110";"Malaysia";"MYS";"1992";"6806.5"
"Agricultural land";"FAO-6610-5110";"Suriname";"SUR";"1992";"89"
"Agricultural land";"FAO-6610-5110";"Tunisia";"TUN";"1992";"9355"
"Agricultural land";"FAO-6610-5110";"Canada";"CAN";"1992";"61465"
"Agricultural land";"FAO-6610-5110";"Dominican Republic";"DOM";"1992";"2546"
"Agricultural land";"FAO-6610-5110";"Kuwait";"KWT";"1992";"141"
"Agricultural land";"FAO-6610-5110";"Niger";"NER";"1992";"35000"
"Agricultural land";"FAO-6610-5110";"Saudi Arabia";"SAU";"1992";"123746"
"Agricultural land";"FAO-6610-5110";"Sao Tome and Principe";"STP";"1992";"42"
"Agricultural land";"FAO-6610-5110";"Syrian Arab Republic";"SYR";"1992";"13613"
"Agricultural land";"FAO-6610-5110";"Saint Vincent and the Grenadines";"VCT";"1992";"12"
"Agricultural land";"FAO-6610-5110";"Vietnam";"VNM";"1992";"7025"
"Agricultural land";"FAO-6610-5110";"Falkland Islands";"FLK";"1992";"1209"
"Agricultural land";"FAO-6610-5110";"Antigua and Barbuda";"ATG";"1992";"9"
"Agricultural land";"FAO-6610-5110";"Haiti";"HTI";"1992";"1575"
"Agricultural land";"FAO-6610-5110";"Ireland";"IRL";"1992";"4413"
"Agricultural land";"FAO-6610-5110";"Macedonia";"MKD";"1992";"1307"
"Agricultural land";"FAO-6610-5110";"Mongolia";"MNG";"1992";"123590"
"Agricultural land";"FAO-6610-5110";"Ecuador";"ECU";"1992";"7953"
"Agricultural land";"FAO-6610-5110";"Iceland";"ISL";"1992";"1901"
"Agricultural land";"FAO-6610-5110";"Tokelau";"TKL";"1992";"0.6"
"Agricultural land";"FAO-6610-5110";"New Zealand";"NZL";"1992";"15960"
"Agricultural land";"FAO-6610-5110";"Afghanistan";"AFG";"1992";"38030"
"Agricultural land";"FAO-6610-5110";"Grenada";"GRD";"1992";"12"
"Agricultural land";"FAO-6610-5110";"Nepal";"NPL";"1992";"4158.2"
"Agricultural land";"FAO-6610-5110";"Venezuela";"VEN";"1992";"21607"
"Agricultural land";"FAO-6610-5110";"Zambia";"ZMB";"1992";"21065"
"Agricultural land";"FAO-6610-5110";"Djibouti";"DJI";"1992";"1371"
"Agricultural land";"FAO-6610-5110";"Myanmar";"MMR";"1992";"10398"
"Agricultural land";"FAO-6610-5110";"Norway";"NOR";"1992";"1003"
"Agricultural land";"FAO-6610-5110";"Uruguay";"URY";"1992";"14925"
"Agricultural land";"FAO-6610-5110";"Equatorial Guinea";"GNQ";"1992";"334"
"Agricultural land";"FAO-6610-5110";"Japan";"JPN";"1992";"5615"
"Agricultural land";"FAO-6610-5110";"Kyrgyzstan";"KGZ";"1992";"10088"
"Agricultural land";"FAO-6610-5110";"Poland";"POL";"1992";"18743"
"Agricultural land";"FAO-6610-5110";"American Samoa";"ASM";"1992";"3.2"
"Agricultural land";"FAO-6610-5110";"Andorra";"AND";"1992";"23"
"Agricultural land";"FAO-6610-5110";"Belize";"BLZ";"1992";"136"
"Agricultural land";"FAO-6610-5110";"Moldova";"MDA";"1992";"2560"
"Agricultural land";"FAO-6610-5110";"Benin";"BEN";"1992";"2295"
"Agricultural land";"FAO-6610-5110";"Uzbekistan";"UZB";"1992";"27724"
"Agricultural land";"FAO-6610-5110";"Bangladesh";"BGD";"1992";"9549"
"Agricultural land";"FAO-6610-5110";"Nicaragua";"NIC";"1992";"4120"
"Agricultural land";"FAO-6610-5110";"Palestine";"PSE";"1992";"370"
"Agricultural land";"FAO-6610-5110";"Cuba";"CUB";"1992";"6775"
"Agricultural land";"FAO-6610-5110";"Saint Pierre and Miquelon";"SPM";"1992";"3"
"Agricultural land";"FAO-6610-5110";"Brunei Darussalam";"BRN";"1993";"11"
"Agricultural land";"FAO-6610-5110";"Lithuania";"LTU";"1993";"3333"
"Agricultural land";"FAO-6610-5110";"United Arab Emirates";"ARE";"1993";"355"
"Agricultural land";"FAO-6610-5110";"Canada";"CAN";"1993";"61397"
"Agricultural land";"FAO-6610-5110";"Germany";"DEU";"1993";"17162"
"Agricultural land";"FAO-6610-5110";"Djibouti";"DJI";"1993";"1401"
"Agricultural land";"FAO-6610-5110";"Finland";"FIN";"1993";"2383.7"
"Agricultural land";"FAO-6610-5110";"Guam";"GUM";"1993";"20"
"Agricultural land";"FAO-6610-5110";"Iran";"IRN";"1993";"64152"
"Agricultural land";"FAO-6610-5110";"Nicaragua";"NIC";"1993";"4190"
"Agricultural land";"FAO-6610-5110";"Saudi Arabia";"SAU";"1993";"130785"
"Agricultural land";"FAO-6610-5110";"Turks and Caicos Islands";"TCA";"1993";"1"
"Agricultural land";"FAO-6610-5110";"Bosnia and Herzegovina";"BIH";"1993";"2190"
"Agricultural land";"FAO-6610-5110";"Dominican Republic";"DOM";"1993";"2546"
"Agricultural land";"FAO-6610-5110";"French Guiana";"GUF";"1993";"23"
"Agricultural land";"FAO-6610-5110";"Malawi";"MWI";"1993";"4270"
"Agricultural land";"FAO-6610-5110";"Niue";"NIU";"1993";"4.8"
"Agricultural land";"FAO-6610-5110";"Tanzania";"TZA";"1993";"32600"
"Agricultural land";"FAO-6610-5110";"Cape Verde";"CPV";"1993";"69"
"Agricultural land";"FAO-6610-5110";"Iceland";"ISL";"1993";"1900"
"Agricultural land";"FAO-6610-5110";"Marshall Islands";"MHL";"1993";"12"
"Agricultural land";"FAO-6610-5110";"Turkey";"TUR";"1993";"39913"
"Agricultural land";"FAO-6610-5110";"Venezuela";"VEN";"1993";"21603"
"Agricultural land";"FAO-6610-5110";"China";"CHN";"1993";"519106"
"Agricultural land";"FAO-6610-5110";"Republic of Korea";"KOR";"1993";"2118"
"Agricultural land";"FAO-6610-5110";"Russia";"RUS";"1993";"218795"
"Agricultural land";"FAO-6610-5110";"Tuvalu";"TUV";"1993";"2"
"Agricultural land";"FAO-6610-5110";"Burkina Faso";"BFA";"1993";"9500"
"Agricultural land";"FAO-6610-5110";"Algeria";"DZA";"1993";"38862"
"Agricultural land";"FAO-6610-5110";"Eritrea";"ERI";"1993";"7400"
"Agricultural land";"FAO-6610-5110";"Gabon";"GAB";"1993";"5160"
"Agricultural land";"FAO-6610-5110";"Argentina";"ARG";"1993";"127850"
"Agricultural land";"FAO-6610-5110";"Nepal";"NPL";"1993";"4169.4"
"Agricultural land";"FAO-6610-5110";"Maldives";"MDV";"1993";"8"
"Agricultural land";"FAO-6610-5110";"Mongolia";"MNG";"1993";"119124"
"Agricultural land";"FAO-6610-5110";"Guinea-Bissau";"GNB";"1993";"1467"
"Agricultural land";"FAO-6610-5110";"Martinique";"MTQ";"1993";"31"
"Agricultural land";"FAO-6610-5110";"France";"FRA";"1993";"30291.3"
"Agricultural land";"FAO-6610-5110";"Peru";"PER";"1993";"21966"
"Agricultural land";"FAO-6610-5110";"Greece";"GRC";"1993";"9160"
"Agricultural land";"FAO-6610-5110";"Congo";"COG";"1993";"10530"
"Agricultural land";"FAO-6610-5110";"Solomon Islands";"SLB";"1993";"71"
"Agricultural land";"FAO-6610-5110";"Samoa";"WSM";"1993";"52"
"Agricultural land";"FAO-6610-5110";"Indonesia";"IDN";"1993";"42016"
"Agricultural land";"FAO-6610-5110";"Kyrgyzstan";"KGZ";"1993";"10120"
"Agricultural land";"FAO-6610-5110";"Netherlands";"NLD";"1993";"1988"
"Agricultural land";"FAO-6610-5110";"Eswatini";"SWZ";"1993";"1222"
"Agricultural land";"FAO-6610-5110";"Albania";"ALB";"1993";"1126"
"Agricultural land";"FAO-6610-5110";"Brazil";"BRA";"1993";"230641"
"Agricultural land";"FAO-6610-5110";"Cuba";"CUB";"1993";"6730"
"Agricultural land";"FAO-6610-5110";"Spain";"ESP";"1993";"30033"
"Agricultural land";"FAO-6610-5110";"Micronesia";"FSM";"1993";"22.5"
"Agricultural land";"FAO-6610-5110";"Israel";"ISR";"1993";"577"
"Agricultural land";"FAO-6610-5110";"Wallis and Futuna Islands";"WLF";"1993";"6"
"Agricultural land";"FAO-6610-5110";"Togo";"TGO";"1993";"3300"
"Agricultural land";"FAO-6610-5110";"Ivory Coast";"CIV";"1993";"19502"
"Agricultural land";"FAO-6610-5110";"Ukraine";"UKR";"1993";"41890"
"Agricultural land";"FAO-6610-5110";"Guinea";"GIN";"1993";"14052"
"Agricultural land";"FAO-6610-5110";"Greenland";"GRL";"1993";"237.7"
"Agricultural land";"FAO-6610-5110";"Cayman Islands";"CYM";"1993";"2.7"
"Agricultural land";"FAO-6610-5110";"Latvia";"LVA";"1993";"2514"
"Agricultural land";"FAO-6610-5110";"Myanmar";"MMR";"1993";"10446"
"Agricultural land";"FAO-6610-5110";"Niger";"NER";"1993";"35000"
"Agricultural land";"FAO-6610-5110";"Philippines";"PHL";"1993";"11065"
"Agricultural land";"FAO-6610-5110";"Chad";"TCD";"1993";"48400"
"Agricultural land";"FAO-6610-5110";"South Africa";"ZAF";"1993";"96936"
"Agricultural land";"FAO-6610-5110";"Comoros";"COM";"1993";"115"
"Agricultural land";"FAO-6610-5110";"Mexico";"MEX";"1993";"106180"
"Agricultural land";"FAO-6610-5110";"Saint Helena, Ascension and Tristan da Cunha";"SHN";"1993";"10"
"Agricultural land";"FAO-6610-5110";"Uruguay";"URY";"1993";"14930"
"Agricultural land";"FAO-6610-5110";"Andorra";"AND";"1993";"23"
"Agricultural land";"FAO-6610-5110";"Guyana";"GUY";"1993";"1734"
"Agricultural land";"FAO-6610-5110";"Kenya";"KEN";"1993";"26840"
"Agricultural land";"FAO-6610-5110";"Saint Lucia";"LCA";"1993";"19.7"
"Agricultural land";"FAO-6610-5110";"Mayotte";"MYT";"1993";"18.52"
"Agricultural land";"FAO-6610-5110";"Armenia";"ARM";"1993";"1181"
"Agricultural land";"FAO-6610-5110";"Barbados";"BRB";"1993";"19"
"Agricultural land";"FAO-6610-5110";"Malaysia";"MYS";"1993";"6891.4"
"Agricultural land";"FAO-6610-5110";"Papua New Guinea";"PNG";"1993";"893"
"Agricultural land";"FAO-6610-5110";"Antigua and Barbuda";"ATG";"1993";"9"
"Agricultural land";"FAO-6610-5110";"Australia";"AUS";"1993";"460097"
"Agricultural land";"FAO-6610-5110";"Cameroon";"CMR";"1993";"9160"
"Agricultural land";"FAO-6610-5110";"Costa Rica";"CRI";"1993";"2113"
"Agricultural land";"FAO-6610-5110";"Georgia";"GEO";"1993";"3128"
"Agricultural land";"FAO-6610-5110";"Honduras";"HND";"1993";"3548"
"Agricultural land";"FAO-6610-5110";"Mauritania";"MRT";"1993";"39690"
"Agricultural land";"FAO-6610-5110";"Democratic People's Republic of Korea";"PRK";"1993";"2550"
"Agricultural land";"FAO-6610-5110";"Somalia";"SOM";"1993";"44044"
"Agricultural land";"FAO-6610-5110";"Taiwan";"TWN";"1993";"875"
"Agricultural land";"FAO-6610-5110";"Switzerland";"CHE";"1993";"1591.5"
"Agricultural land";"FAO-6610-5110";"Cyprus";"CYP";"1993";"158.7"
"Agricultural land";"FAO-6610-5110";"Madagascar";"MDG";"1993";"36490"
"Agricultural land";"FAO-6610-5110";"New Zealand";"NZL";"1993";"15919"
"Agricultural land";"FAO-6610-5110";"Panama";"PAN";"1993";"2150"
"Agricultural land";"FAO-6610-5110";"Paraguay";"PRY";"1993";"17345"
"Agricultural land";"FAO-6610-5110";"El Salvador";"SLV";"1993";"1451"
"Agricultural land";"FAO-6610-5110";"Tokelau";"TKL";"1993";"0.6"
"Agricultural land";"FAO-6610-5110";"Turkmenistan";"TKM";"1993";"35450"
"Agricultural land";"FAO-6610-5110";"Timor-Leste";"TLS";"1993";"335"
"Agricultural land";"FAO-6610-5110";"Yemen";"YEM";"1993";"23725"
"Agricultural land";"FAO-6610-5110";"Fiji";"FJI";"1993";"435"
"Agricultural land";"FAO-6610-5110";"Hungary";"HUN";"1993";"6130"
"Agricultural land";"FAO-6610-5110";"Lesotho";"LSO";"1993";"2334"
"Agricultural land";"FAO-6610-5110";"Belize";"BLZ";"1993";"143"
"Agricultural land";"FAO-6610-5110";"Bermuda";"BMU";"1993";"0.3"
"Agricultural land";"FAO-6610-5110";"Faroe Islands";"FRO";"1993";"3"
"Agricultural land";"FAO-6610-5110";"United Kingdom";"GBR";"1993";"17534"
"Agricultural land";"FAO-6610-5110";"Isle of Man";"IMN";"1993";"40.8"
"Agricultural land";"FAO-6610-5110";"Mali";"MLI";"1993";"33140"
"Agricultural land";"FAO-6610-5110";"French Polynesia";"PYF";"1993";"43"
"Agricultural land";"FAO-6610-5110";"Romania";"ROU";"1993";"14793"
"Agricultural land";"FAO-6610-5110";"Singapore";"SGP";"1993";"1.2"
"Agricultural land";"FAO-6610-5110";"Thailand";"THA";"1993";"21245"
"Agricultural land";"FAO-6610-5110";"Uganda";"UGA";"1993";"12082"
"Agricultural land";"FAO-6610-5110";"Zimbabwe";"ZWE";"1993";"13520"
"Agricultural land";"FAO-6610-5110";"Bulgaria";"BGR";"1993";"6121"
"Agricultural land";"FAO-6610-5110";"Saint Vincent and the Grenadines";"VCT";"1993";"12"
"Agricultural land";"FAO-6610-5110";"United States Virgin Islands";"VIR";"1993";"10"
"Agricultural land";"FAO-6610-5110";"Aruba";"ABW";"1993";"2"
"Agricultural land";"FAO-6610-5110";"Jamaica";"JAM";"1993";"503"
"Agricultural land";"FAO-6610-5110";"Saint Kitts and Nevis";"KNA";"1993";"12"
"Agricultural land";"FAO-6610-5110";"Sri Lanka";"LKA";"1993";"2320"
"Agricultural land";"FAO-6610-5110";"Jordan";"JOR";"1993";"1090"
"Agricultural land";"FAO-6610-5110";"Hong Kong";"HKG";"1993";"8"
"Agricultural land";"FAO-6610-5110";"Trinidad and Tobago";"TTO";"1993";"81"
"Agricultural land";"FAO-6610-5110";"Mozambique";"MOZ";"1993";"47750"
"Agricultural land";"FAO-6610-5110";"Kazakhstan";"KAZ";"1993";"221747"
"Agricultural land";"FAO-6610-5110";"Portugal";"PRT";"1993";"3959"
"Agricultural land";"FAO-6610-5110";"Qatar";"QAT";"1993";"65"
"Agricultural land";"FAO-6610-5110";"Sao Tome and Principe";"STP";"1993";"42"
"Agricultural land";"FAO-6610-5110";"Bangladesh";"BGD";"1993";"9446"
"Agricultural land";"FAO-6610-5110";"Estonia";"EST";"1993";"1320"
"Agricultural land";"FAO-6610-5110";"Morocco";"MAR";"1993";"30711"
"Agricultural land";"FAO-6610-5110";"Palestine";"PSE";"1993";"370"
"Agricultural land";"FAO-6610-5110";"Colombia";"COL";"1993";"44903"
"Agricultural land";"FAO-6610-5110";"Ethiopia";"ETH";"1993";"30540"
"Agricultural land";"FAO-6610-5110";"Liechtenstein";"LIE";"1993";"7"
"Agricultural land";"FAO-6610-5110";"Senegal";"SEN";"1993";"8818"
"Agricultural land";"FAO-6610-5110";"British Virgin Islands";"VGB";"1993";"8"
"Agricultural land";"FAO-6610-5110";"Ghana";"GHA";"1993";"12800"
"Agricultural land";"FAO-6610-5110";"Kuwait";"KWT";"1993";"142"
"Agricultural land";"FAO-6610-5110";"Libya";"LBY";"1993";"15465"
"Agricultural land";"FAO-6610-5110";"Tonga";"TON";"1993";"32"
"Agricultural land";"FAO-6610-5110";"Benin";"BEN";"1993";"2320"
"Agricultural land";"FAO-6610-5110";"Botswana";"BWA";"1993";"25951"
"Agricultural land";"FAO-6610-5110";"Central African Republic";"CAF";"1993";"5020"
"Agricultural land";"FAO-6610-5110";"Gambia";"GMB";"1993";"557"
"Agricultural land";"FAO-6610-5110";"Cambodia";"KHM";"1993";"4531"
"Agricultural land";"FAO-6610-5110";"Pakistan";"PAK";"1993";"35750"
"Agricultural land";"FAO-6610-5110";"Palau";"PLW";"1993";"5"
"Agricultural land";"FAO-6610-5110";"Poland";"POL";"1993";"18715"
"Agricultural land";"FAO-6610-5110";"Puerto Rico";"PRI";"1993";"311"
"Agricultural land";"FAO-6610-5110";"Slovenia";"SVN";"1993";"560"
"Agricultural land";"FAO-6610-5110";"Tunisia";"TUN";"1993";"9422"
"Agricultural land";"FAO-6610-5110";"United States of America";"USA";"1993";"422948"
"Agricultural land";"FAO-6610-5110";"Vanuatu";"VUT";"1993";"159"
"Agricultural land";"FAO-6610-5110";"Czech Republic";"CZE";"1993";"4282"
"Agricultural land";"FAO-6610-5110";"Lao";"LAO";"1993";"1665"
"Agricultural land";"FAO-6610-5110";"Sweden";"SWE";"1993";"3356"
"Agricultural land";"FAO-6610-5110";"Tajikistan";"TJK";"1993";"4543"
"Agricultural land";"FAO-6610-5110";"Chile";"CHL";"1993";"15477"
"Agricultural land";"FAO-6610-5110";"Cook Islands";"COK";"1993";"5"
"Agricultural land";"FAO-6610-5110";"Croatia";"HRV";"1993";"2272"
"Agricultural land";"FAO-6610-5110";"New Caledonia";"NCL";"1993";"230"
"Agricultural land";"FAO-6610-5110";"Nauru";"NRU";"1993";"0.4"
"Agricultural land";"FAO-6610-5110";"Slovakia";"SVK";"1993";"2446"
"Agricultural land";"FAO-6610-5110";"Angola";"AGO";"1993";"57500"
"Agricultural land";"FAO-6610-5110";"Dominica";"DMA";"1993";"18"
"Agricultural land";"FAO-6610-5110";"Guatemala";"GTM";"1993";"4482"
"Agricultural land";"FAO-6610-5110";"Iraq";"IRQ";"1993";"9870"
"Agricultural land";"FAO-6610-5110";"Japan";"JPN";"1993";"5574"
"Agricultural land";"FAO-6610-5110";"Malta";"MLT";"1993";"13"
