land_type,county,year,region,number,average_area,total_volume_eur,price_min,price_max,price_per_unit_min,price_per_unit_max,price_per_unit_median,avg_price_eur,standard_deviation
Farmland,Jõgeva maakond,2000,Jõgeva vald,6,16.5,17957,1150,9661,85.22,253.17,189.46,174.93,60.92
Farmland,Jõgeva maakond,2000,Põltsamaa vald,8,19.6,23456,652,10545,71.2,314.23,136.66,168.62,101.54
Farmland,Järva maakond,2000,Järva vald,9,14.6,35966,767,18534,63.91,383.47,287.6,241.32,116.73
Farmland,Järva maakond,2000,Paide linn,6,21.2,24478,1310,5720,125.13,375.83,212.96,222.16,89.59
Farmland,Järva maakond,2000,Türi vald,33,25.8,201334,543,16617,98.47,467.65,251.41,272.8,96.79
Farmland,Lääne-Viru maakond,2000,Rakvere vald,5,25.2,29948,895,14538,100.91,296.7,215.56,217.47,79.29
Farmland,Lääne-Viru maakond,2000,Vinni vald,14,20.0,53830,819,9587,82.19,909.56,174.72,221.4,204.72
Farmland,Lääne-Viru maakond,2000,Väike-Maarja vald,6,13.5,22375,997,6391,236.01,434.35,265.06,294.49,74.74
Farmland,Põlva maakond,2000,Põlva vald,7,11.4,18816,767,9587,65.22,468.1,191.74,206.0,126.18
Farmland,Põlva maakond,2000,Räpina vald,5,20.2,10818,766,3835,63.91,209.32,78.84,117.17,65.16
Farmland,Rapla maakond,2000,Kehtna vald,6,16.1,24532,898,9587,192.7,319.56,255.57,255.51,46.03
Farmland,Tartu maakond,2000,Kambja vald,5,6.1,14399,639,4173,66.58,1800.33,528.2,697.68,650.53
Farmland,Tartu maakond,2000,Kastre vald,7,44.2,37708,639,12782,65.58,437.75,230.08,223.19,127.08
Farmland,Tartu maakond,2000,Tartu vald,15,30.5,97782,447,24798,120.18,2896.3,213.04,713.69,1075.61
Farmland,Viljandi maakond,2000,Viljandi vald,6,21.3,24467,819,8309,67.58,321.97,232.76,204.42,91.27
Farmland,Harju maakond,2001,Saue vald,5,13.2,56290,1598,19173,362.31,1436.8,654.83,797.83,403.1
Farmland,Hiiu maakond,2001,Hiiumaa vald,5,28.4,22342,719,13258,127.82,163.04,155.56,152.53,14.19
Farmland,Jõgeva maakond,2001,Jõgeva vald,13,16.2,33895,639,7030,66.85,318.94,201.61,191.62,94.11
Farmland,Jõgeva maakond,2001,Põltsamaa vald,20,23.2,128707,1917,15978,92.11,743.61,319.56,308.11,132.63
Farmland,Järva maakond,2001,Järva vald,25,17.0,117708,1278,12377,125.32,511.29,293.15,283.1,87.04
Farmland,Järva maakond,2001,Türi vald,22,14.9,95734,1278,9587,133.15,639.12,299.95,328.87,152.52
Farmland,Lääne maakond,2001,Lääne-Nigula vald,10,20.1,28493,463,7989,69.66,344.35,105.77,148.65,91.52
Farmland,Lääne-Viru maakond,2001,Tapa vald,6,24.8,30116,537,16388,76.69,326.58,209.33,215.43,88.03
Farmland,Lääne-Viru maakond,2001,Vinni vald,13,12.7,35954,959,6673,64.63,402.25,205.82,219.18,78.63
Farmland,Lääne-Viru maakond,2001,Väike-Maarja vald,15,16.6,83021,767,15658,97.01,517.02,355.06,340.7,95.18
Farmland,Põlva maakond,2001,Põlva vald,12,12.5,39377,413,8692,127.82,1173.89,213.11,292.53,284.17
Farmland,Pärnu maakond,2001,Põhja-Pärnumaa vald,5,23.6,19340,1278,5752,127.22,191.74,168.19,162.97,30.37
Farmland,Pärnu maakond,2001,Pärnu linn,8,14.9,80797,2237,37043,117.05,1789.53,606.0,679.71,567.57
Farmland,Pärnu maakond,2001,Tori vald,6,9.3,14946,949,4026,91.15,1917.35,197.12,545.74,703.6
Farmland,Rapla maakond,2001,Rapla vald,5,30.0,59435,3196,41987,214.47,2290.74,313.29,691.02,898.06
Farmland,Saare maakond,2001,Saaremaa vald,6,23.1,22785,320,12782,120.98,489.99,143.19,201.82,142.6
Farmland,Tartu maakond,2001,Elva vald,5,29.7,104083,1917,73329,127.48,963.71,271.4,515.38,410.78
Farmland,Tartu maakond,2001,Kambja vald,5,12.1,22395,1227,7107,235.98,1205.88,409.69,516.67,399.59
Farmland,Tartu maakond,2001,Peipsiääre vald,7,7.1,7146,358,1892,127.82,255.65,129.4,155.06,46.6
Farmland,Tartu maakond,2001,Tartu vald,20,16.8,75568,959,10865,76.95,372.88,226.59,229.73,74.96
Farmland,Valga maakond,2001,Valga vald,8,21.1,40229,460,14700,70.57,587.99,120.06,222.6,210.66
Farmland,Viljandi maakond,2001,Mulgi vald,8,29.2,88182,639,61675,66.58,1026.21,107.73,234.55,324.29
Farmland,Viljandi maakond,2001,Viljandi vald,8,19.3,35118,575,10609,159.31,1153.96,217.49,340.55,333.34
Farmland,Jõgeva maakond,2002,Põltsamaa vald,5,27.6,38016,2876,16279,173.15,418.69,190.52,251.86,104.01
Farmland,Järva maakond,2002,Järva vald,26,35.5,222673,1319,39240,93.46,345.4,259.82,257.95,62.51
Farmland,Järva maakond,2002,Türi vald,7,12.2,34384,1470,9892,272.89,527.27,371.58,386.52,90.66
Farmland,Lääne-Viru maakond,2002,Kadrina vald,7,16.5,20784,639,8760,75.55,311.78,216.13,200.07,72.32
Farmland,Lääne-Viru maakond,2002,Tapa vald,5,26.4,17759,2239,5496,67.7,280.14,193.06,176.89,86.16
Farmland,Lääne-Viru maakond,2002,Vinni vald,16,21.6,90445,1278,12683,159.46,812.09,273.7,312.57,172.87
Farmland,Lääne-Viru maakond,2002,Väike-Maarja vald,15,23.1,130756,2013,35151,102.49,1596.34,319.56,405.65,344.9
Farmland,Tartu maakond,2002,Tartu vald,9,14.9,37424,1278,7545,185.79,437.09,293.17,309.22,87.9
Farmland,Valga maakond,2002,Valga vald,8,22.7,28488,1062,14700,65.39,587.99,83.79,151.15,177.83
Farmland,Jõgeva maakond,2003,Jõgeva vald,9,16.3,31272,831,9587,117.63,383.14,248.01,240.79,98.02
Farmland,Jõgeva maakond,2003,Põltsamaa vald,23,17.5,118854,767,23047,93.23,783.9,296.3,316.0,173.14
Farmland,Järva maakond,2003,Järva vald,25,18.0,153468,256,17576,92.63,798.9,319.56,336.47,138.36
Farmland,Järva maakond,2003,Türi vald,7,11.4,42016,3355,9421,378.74,622.99,525.78,531.97,84.68
Farmland,Lääne-Viru maakond,2003,Kadrina vald,15,10.3,31451,639,5800,76.85,541.62,193.82,215.54,119.94
Farmland,Lääne-Viru maakond,2003,Rakvere vald,8,21.8,46501,831,15339,72.83,477.55,284.98,296.41,123.0
Farmland,Lääne-Viru maakond,2003,Vinni vald,12,15.4,56534,1278,20861,97.35,431.9,372.03,317.12,113.53
Farmland,Lääne-Viru maakond,2003,Väike-Maarja vald,9,15.1,32978,1278,6775,114.54,500.48,346.71,306.62,136.98
Farmland,Põlva maakond,2003,Põlva vald,14,9.0,58655,332,8628,82.67,1095.63,506.35,466.13,250.66
Farmland,Pärnu maakond,2003,Saarde vald,6,42.2,89540,4474,35925,285.55,1179.32,326.97,512.79,353.45
Farmland,Saare maakond,2003,Saaremaa vald,9,6.6,19241,511,4391,125.48,639.12,312.27,314.49,192.54
Farmland,Tartu maakond,2003,Luunja vald,6,8.3,17192,1917,5752,194.85,1008.16,318.17,407.84,301.84
Farmland,Tartu maakond,2003,Tartu vald,10,8.6,36570,959,15339,180.54,809.23,389.4,435.97,243.4
Farmland,Viljandi maakond,2003,Mulgi vald,6,23.3,25101,1278,7861,127.7,314.66,211.09,209.65,74.33
Farmland,Viljandi maakond,2003,Viljandi vald,16,19.2,62169,460,13960,73.67,575.2,190.39,217.0,125.45
Farmland,Harju maakond,2004,Kose vald,6,6.4,25884,639,17895,130.97,1279.15,384.36,492.55,402.34
Farmland,Harju maakond,2004,Lääne-Harju vald,5,13.1,27529,3387,7769,195.02,766.94,576.07,524.91,260.18
Farmland,Harju maakond,2004,Saue vald,11,6.8,43569,639,10226,183.13,1285.51,368.45,618.76,412.21
Farmland,Hiiu maakond,2004,Hiiumaa vald,6,8.5,15636,288,7286,63.91,946.22,235.45,333.06,313.94
Farmland,Ida-Viru maakond,2004,Jõhvi vald,9,22.6,35294,959,15241,90.53,639.12,144.97,213.59,167.48
Farmland,Jõgeva maakond,2004,Jõgeva vald,23,16.6,163937,1278,22689,116.4,1527.69,382.7,452.17,299.25
Farmland,Jõgeva maakond,2004,Mustvee vald,8,16.8,20970,1026,4444,87.73,682.55,151.57,311.11,270.14
Farmland,Jõgeva maakond,2004,Põltsamaa vald,20,16.1,120586,895,16885,88.68,789.78,358.06,380.48,181.03
Farmland,Järva maakond,2004,Järva vald,28,23.5,243389,1670,24157,152.23,2556.47,383.34,503.07,528.28
Farmland,Järva maakond,2004,Paide linn,12,13.2,94388,639,22369,205.75,1278.23,594.38,591.6,287.86
Farmland,Järva maakond,2004,Türi vald,16,12.9,101080,1438,19173,85.44,1940.64,476.58,521.17,421.0
Farmland,Lääne maakond,2004,Haapsalu linn,7,16.0,41665,604,17083,115.83,863.67,222.3,344.74,292.99
Farmland,Lääne maakond,2004,Lääne-Nigula vald,7,13.9,29170,383,14748,125.49,833.63,220.5,375.31,281.48
Farmland,Lääne-Viru maakond,2004,Kadrina vald,5,10.7,14272,639,6391,87.55,447.38,287.6,262.43,145.58
Farmland,Lääne-Viru maakond,2004,Rakvere vald,12,19.6,58119,128,15729,63.88,498.93,265.94,300.15,167.15
Farmland,Lääne-Viru maakond,2004,Tapa vald,10,20.8,54153,1917,18363,82.5,597.03,353.0,369.62,172.23
Farmland,Lääne-Viru maakond,2004,Vinni vald,17,10.5,58940,834,9587,63.91,705.38,381.01,364.59,175.81
Farmland,Lääne-Viru maakond,2004,Väike-Maarja vald,12,14.8,59330,1598,10545,110.72,869.64,412.21,444.81,258.34
Farmland,Põlva maakond,2004,Põlva vald,25,14.5,182153,959,43492,132.02,2326.88,463.0,562.33,487.44
Farmland,Põlva maakond,2004,Räpina vald,9,12.5,28313,639,9587,95.96,438.25,213.92,247.65,110.93
Farmland,Pärnu maakond,2004,Häädemeeste vald,9,6.7,37815,1163,10384,233.82,1759.95,499.31,724.53,465.03
Farmland,Pärnu maakond,2004,Lääneranna vald,6,14.4,30499,320,12782,76.57,707.27,351.29,362.63,248.15
Farmland,Pärnu maakond,2004,Põhja-Pärnumaa vald,24,19.3,117389,639,31011,86.24,440.16,227.03,243.25,127.21
Farmland,Pärnu maakond,2004,Pärnu linn,9,9.7,47132,320,12782,65.35,882.61,608.68,480.99,271.91
Farmland,Pärnu maakond,2004,Saarde vald,10,34.9,101650,1917,35925,114.11,460.9,302.14,296.5,112.71
Farmland,Pärnu maakond,2004,Tori vald,10,18.8,79922,1278,22816,127.82,2684.29,369.84,599.48,751.28
Farmland,Rapla maakond,2004,Märjamaa vald,7,10.2,23250,621,9587,182.69,437.75,294.98,312.36,88.5
Farmland,Rapla maakond,2004,Rapla vald,12,19.1,128633,959,67746,103.92,1420.26,515.29,568.48,326.06
Farmland,Saare maakond,2004,Saaremaa vald,36,5.2,81861,479,9587,111.15,2832.2,317.98,491.29,550.72
Farmland,Tartu maakond,2004,Elva vald,17,16.9,103650,320,15895,68.14,860.7,356.76,412.83,248.67
Farmland,Tartu maakond,2004,Kambja vald,8,6.0,88038,767,31956,130.25,2811.56,1569.91,1494.53,1220.9
Farmland,Tartu maakond,2004,Kastre vald,8,8.4,27607,959,9587,122.91,2516.21,328.47,608.32,789.1
Farmland,Tartu maakond,2004,Luunja vald,5,18.7,29514,1751,11785,191.19,1066.97,295.12,459.4,352.09
Farmland,Tartu maakond,2004,Nõo vald,16,9.5,94966,793,37069,131.87,1240.17,606.53,545.62,285.65
Farmland,Tartu maakond,2004,Peipsiääre vald,16,15.5,41493,305,6583,78.42,631.23,134.51,217.3,181.37
Farmland,Tartu maakond,2004,Tartu vald,24,14.6,166820,320,16489,108.69,2603.81,587.78,638.78,536.08
Farmland,Valga maakond,2004,Tõrva vald,7,15.4,23008,1278,9587,71.93,633.21,243.81,273.62,203.07
Farmland,Valga maakond,2004,Valga vald,16,7.9,25269,426,8544,66.43,411.8,411.77,308.62,154.64
Farmland,Viljandi maakond,2004,Mulgi vald,8,17.8,51245,959,14061,127.46,851.69,287.37,443.57,326.02
Farmland,Viljandi maakond,2004,Põhja-Sakala vald,12,13.1,41469,959,5752,141.45,434.77,244.41,265.26,85.21
Farmland,Viljandi maakond,2004,Viljandi vald,27,14.1,122102,639,17169,78.28,1153.96,297.26,340.19,222.24
Farmland,Võru maakond,2004,Võru vald,13,8.5,39427,767,11843,113.92,684.56,290.51,337.13,149.07
Farmland,Harju maakond,2005,Kose vald,5,6.5,24897,1278,12463,253.62,2800.62,443.39,1048.32,1087.59
Farmland,Harju maakond,2005,Lääne-Harju vald,11,7.9,39605,1269,7976,212.54,1066.33,392.41,468.42,295.43
Farmland,Hiiu maakond,2005,Hiiumaa vald,6,7.5,12655,511,4921,89.07,405.7,299.29,270.58,117.17
Farmland,Ida-Viru maakond,2005,Lüganuse vald,10,26.7,63247,1455,13332,90.25,639.12,200.61,269.47,189.05
Farmland,Ida-Viru maakond,2005,Toila vald,11,14.0,97803,614,26459,117.99,2633.72,451.12,688.29,728.39
Farmland,Jõgeva maakond,2005,Jõgeva vald,15,11.6,85208,639,19493,126.56,1160.3,447.38,490.26,313.66
Farmland,Jõgeva maakond,2005,Mustvee vald,8,11.9,48311,1023,12782,128.79,1019.05,357.14,485.49,302.21
Farmland,Jõgeva maakond,2005,Põltsamaa vald,31,14.0,262197,1309,28760,73.44,1487.38,639.12,603.42,307.38
Farmland,Järva maakond,2005,Järva vald,38,16.5,234502,942,30038,76.83,1427.04,383.47,425.85,241.23
Farmland,Järva maakond,2005,Paide linn,5,14.5,49174,1598,25067,409.68,766.94,617.57,593.55,167.2
Farmland,Järva maakond,2005,Türi vald,29,13.7,270633,1278,59582,161.3,1597.79,599.66,630.28,276.21
Farmland,Lääne maakond,2005,Lääne-Nigula vald,10,12.6,55164,805,18958,84.86,733.8,336.14,393.46,240.47
Farmland,Lääne-Viru maakond,2005,Haljala vald,15,14.2,88708,1278,23136,195.62,766.94,473.42,483.61,193.56
Farmland,Lääne-Viru maakond,2005,Kadrina vald,11,23.8,49736,1214,10878,118.58,666.82,243.8,273.2,147.63
Farmland,Lääne-Viru maakond,2005,Rakvere vald,23,18.4,87059,467,7073,85.22,958.67,208.77,283.6,214.11
Farmland,Lääne-Viru maakond,2005,Tapa vald,7,13.8,42805,2521,21730,198.11,786.75,414.56,391.08,199.23
Farmland,Lääne-Viru maakond,2005,Vinni vald,15,15.9,74986,1278,11543,100.0,942.65,381.94,404.31,225.76
Farmland,Lääne-Viru maakond,2005,Viru-Nigula vald,5,10.5,16449,152,6391,64.79,1397.48,310.25,465.07,547.4
Farmland,Lääne-Viru maakond,2005,Väike-Maarja vald,12,12.0,83713,3196,14689,331.58,1296.98,478.76,605.51,316.59
Farmland,Põlva maakond,2005,Põlva vald,13,10.5,48436,639,11185,106.17,678.09,321.16,359.91,203.79
Farmland,Põlva maakond,2005,Räpina vald,5,8.9,35324,707,17831,98.32,1540.04,433.94,659.72,612.61
Farmland,Pärnu maakond,2005,Häädemeeste vald,11,8.9,66295,1683,19173,63.91,1766.91,603.61,774.73,488.69
Farmland,Pärnu maakond,2005,Lääneranna vald,15,6.7,56301,256,10673,91.3,1214.24,464.68,506.83,375.17
Farmland,Pärnu maakond,2005,Põhja-Pärnumaa vald,21,27.9,236064,1566,34384,119.59,1517.9,447.38,495.55,286.81
Farmland,Pärnu maakond,2005,Pärnu linn,5,13.1,108330,1278,63912,308.01,2621.51,891.38,1341.86,1108.45
Farmland,Pärnu maakond,2005,Saarde vald,5,21.6,16177,767,5747,69.01,384.02,156.48,177.33,125.36
Farmland,Pärnu maakond,2005,Tori vald,13,20.2,105997,504,37701,129.96,2510.81,447.38,657.61,785.12
Farmland,Rapla maakond,2005,Kehtna vald,5,11.5,17763,1598,7806,236.53,587.42,383.47,399.78,131.86
Farmland,Rapla maakond,2005,Kohila vald,7,7.0,25175,639,9127,290.51,956.76,423.9,506.81,254.09
Farmland,Rapla maakond,2005,Märjamaa vald,13,9.6,82113,466,23438,172.56,1772.34,486.02,558.15,426.17
Farmland,Rapla maakond,2005,Rapla vald,18,10.7,140390,639,26894,73.72,2097.49,668.32,749.57,484.26
Farmland,Saare maakond,2005,Saaremaa vald,61,5.9,148020,320,10545,73.01,2715.79,319.56,469.53,447.58
Farmland,Tartu maakond,2005,Elva vald,10,12.4,58433,383,10098,116.2,766.94,527.61,510.68,197.68
Farmland,Tartu maakond,2005,Kambja vald,7,9.8,65257,524,27482,173.54,2880.14,957.56,1037.08,868.47
Farmland,Tartu maakond,2005,Kastre vald,8,9.7,39728,639,11808,201.62,1402.94,399.35,560.51,427.63
Farmland,Tartu maakond,2005,Nõo vald,10,8.4,84683,460,31956,178.53,1830.53,931.1,867.16,546.92
Farmland,Tartu maakond,2005,Peipsiääre vald,17,17.5,68316,466,12782,84.98,796.9,150.96,229.92,174.75
Farmland,Tartu maakond,2005,Tartu vald,24,13.1,154729,639,54487,146.87,1030.83,307.16,402.14,243.13
Farmland,Valga maakond,2005,Otepää vald,9,22.0,87792,1800,22487,75.67,1085.09,449.73,491.55,338.66
Farmland,Valga maakond,2005,Tõrva vald,20,18.5,142372,959,28304,85.6,1747.14,292.36,467.57,449.31
Farmland,Viljandi maakond,2005,Mulgi vald,22,14.8,98835,872,22369,70.45,954.17,255.89,376.02,268.03
Farmland,Viljandi maakond,2005,Põhja-Sakala vald,13,11.5,52194,910,7503,128.32,652.83,453.92,381.14,206.29
Farmland,Viljandi maakond,2005,Viljandi vald,24,14.9,243306,621,38603,146.59,2581.45,631.34,756.91,701.97
Farmland,Võru maakond,2005,Võru vald,11,10.6,46807,1406,9996,184.17,1826.05,405.07,558.5,448.55
Farmland,Harju maakond,2006,Lääne-Harju vald,6,10.3,28555,711,17001,159.78,639.12,335.54,377.15,242.45
Farmland,Hiiu maakond,2006,Hiiumaa vald,14,5.0,40218,320,10865,93.15,1288.85,414.21,488.68,334.13
Farmland,Ida-Viru maakond,2006,Lüganuse vald,7,20.1,82480,767,19739,346.22,654.66,604.54,538.14,131.81
Farmland,Ida-Viru maakond,2006,Toila vald,5,5.4,26236,671,15978,129.05,1478.07,811.06,841.3,482.98
Farmland,Jõgeva maakond,2006,Jõgeva vald,27,15.4,248839,1023,31956,63.82,2795.78,570.92,798.76,734.58
Farmland,Jõgeva maakond,2006,Põltsamaa vald,26,12.1,148833,419,25565,96.84,2338.23,509.97,597.74,495.3
Farmland,Järva maakond,2006,Järva vald,36,16.4,346829,1681,31527,117.82,1917.35,639.12,642.33,378.0
Farmland,Järva maakond,2006,Paide linn,10,14.5,144592,639,100022,108.88,1520.09,642.43,636.65,396.3
Farmland,Järva maakond,2006,Türi vald,24,10.5,144776,550,15956,77.45,1558.82,639.12,650.94,487.9
Farmland,Lääne maakond,2006,Lääne-Nigula vald,9,16.6,58023,1643,15978,89.38,2848.84,319.56,587.05,862.91
Farmland,Lääne-Viru maakond,2006,Haljala vald,6,14.8,43520,2358,14818,287.6,953.9,415.43,513.62,267.82
Farmland,Lääne-Viru maakond,2006,Rakvere vald,7,16.2,55803,359,24040,160.81,720.62,639.12,513.01,235.06
Farmland,Lääne-Viru maakond,2006,Tapa vald,12,24.5,473981,1917,269739,157.16,2621.12,479.34,1050.49,945.36
Farmland,Lääne-Viru maakond,2006,Vinni vald,26,13.6,193242,1917,16297,177.86,1917.35,632.85,622.11,334.32
Farmland,Lääne-Viru maakond,2006,Viru-Nigula vald,8,11.9,38403,1111,17599,267.01,728.44,270.03,363.03,163.64
Farmland,Lääne-Viru maakond,2006,Väike-Maarja vald,14,15.7,94001,1150,12782,169.77,1260.34,399.6,485.97,308.33
Farmland,Põlva maakond,2006,Kanepi vald,14,6.5,57783,249,10226,101.05,1001.75,615.0,583.37,283.09
Farmland,Põlva maakond,2006,Põlva vald,20,6.9,112131,639,22369,149.73,2606.92,639.12,747.04,591.73
Farmland,Põlva maakond,2006,Räpina vald,10,9.3,40474,453,9587,108.65,898.48,614.54,509.04,289.48
Farmland,Pärnu maakond,2006,Häädemeeste vald,7,10.3,48684,2723,25245,124.32,2898.4,1229.07,1198.24,941.72
Farmland,Pärnu maakond,2006,Lääneranna vald,9,13.9,31351,959,12169,68.88,1022.59,265.88,340.01,308.19
Farmland,Pärnu maakond,2006,Põhja-Pärnumaa vald,19,19.4,228532,959,67906,100.59,2154.33,609.62,732.05,525.53
Farmland,Pärnu maakond,2006,Pärnu linn,12,12.5,96747,1278,23967,130.51,2181.07,762.63,840.46,578.44
Farmland,Pärnu maakond,2006,Saarde vald,17,31.4,616615,3196,134073,341.77,2291.82,1214.32,1126.34,452.97
Farmland,Pärnu maakond,2006,Tori vald,6,7.4,36103,320,14061,72.63,2324.06,535.75,874.44,890.95
Farmland,Rapla maakond,2006,Kehtna vald,9,9.4,52575,2672,10865,310.55,2439.37,656.16,778.58,640.8
Farmland,Rapla maakond,2006,Kohila vald,5,7.8,59438,1278,38347,154.0,2483.61,825.73,1148.67,1004.15
Farmland,Rapla maakond,2006,Märjamaa vald,19,19.4,117531,1023,20692,78.42,1915.0,277.97,518.78,522.18
Farmland,Rapla maakond,2006,Rapla vald,22,14.8,172853,805,30457,234.26,2210.28,404.78,521.21,401.1
Farmland,Saare maakond,2006,Muhu vald,6,3.6,25865,2237,6244,639.12,1979.57,1644.7,1479.67,536.82
Farmland,Saare maakond,2006,Saaremaa vald,58,5.2,200298,534,12782,124.97,2708.12,511.29,694.62,517.58
Farmland,Tartu maakond,2006,Elva vald,19,14.4,164616,530,23647,114.81,1174.9,391.76,614.94,380.96
Farmland,Tartu maakond,2006,Kastre vald,6,20.1,124146,2556,95867,132.93,1597.79,1204.55,1004.45,526.87
Farmland,Tartu maakond,2006,Luunja vald,5,8.1,30454,1278,12782,221.04,2149.5,557.55,892.28,770.59
Farmland,Tartu maakond,2006,Peipsiääre vald,19,7.2,64404,639,13741,137.45,2815.78,221.34,563.26,649.71
Farmland,Tartu maakond,2006,Tartu vald,31,10.6,273226,509,34525,121.97,1980.25,916.99,945.22,589.37
Farmland,Valga maakond,2006,Otepää vald,9,15.6,33339,1278,8948,88.58,766.94,265.47,294.51,220.28
Farmland,Valga maakond,2006,Tõrva vald,7,11.6,34809,1917,16170,169.83,1022.59,447.38,503.71,289.94
Farmland,Valga maakond,2006,Valga vald,5,14.4,42173,1278,17256,100.89,1120.53,758.45,595.85,419.42
Farmland,Viljandi maakond,2006,Mulgi vald,21,20.1,338169,1022,86610,104.21,1906.14,602.26,673.09,448.49
Farmland,Viljandi maakond,2006,Põhja-Sakala vald,14,9.2,83736,1198,13425,218.72,1452.54,680.92,750.29,310.55
Farmland,Viljandi maakond,2006,Viljandi vald,40,16.1,449172,377,44526,89.48,2298.8,544.71,644.68,492.22
Farmland,Võru maakond,2006,Rõuge vald,6,10.2,42949,639,21219,201.3,968.89,536.59,578.99,330.43
Farmland,Võru maakond,2006,Võru vald,20,6.5,92771,320,10226,96.84,2250.41,634.32,806.38,604.06
Farmland,Hiiu maakond,2007,Hiiumaa vald,14,7.7,40355,639,12782,63.28,2304.03,274.51,554.03,671.19
Farmland,Ida-Viru maakond,2007,Narva-Jõesuu linn,7,9.2,59695,1150,22529,197.66,2280.24,469.97,906.18,946.1
Farmland,Jõgeva maakond,2007,Jõgeva vald,15,13.3,210957,4161,36360,554.0,1917.35,953.08,1081.01,475.15
Farmland,Jõgeva maakond,2007,Mustvee vald,7,12.3,107094,1917,57990,394.33,2258.36,815.89,1091.88,772.52
Farmland,Jõgeva maakond,2007,Põltsamaa vald,15,14.3,169863,2544,22880,234.8,2563.3,851.55,959.0,694.83
Farmland,Järva maakond,2007,Järva vald,40,15.7,461862,974,48573,116.2,2062.54,651.96,726.57,474.59
Farmland,Järva maakond,2007,Paide linn,7,14.4,133107,2455,36947,377.08,1560.13,1368.17,1163.88,463.35
Farmland,Järva maakond,2007,Türi vald,30,16.6,671393,1917,155954,214.04,2853.71,773.56,1227.77,867.48
Farmland,Lääne maakond,2007,Haapsalu linn,6,9.6,40744,1598,12303,298.65,1734.04,639.86,728.2,513.18
Farmland,Lääne maakond,2007,Lääne-Nigula vald,25,14.0,246539,805,42182,134.92,2624.94,639.12,868.79,592.14
Farmland,Lääne-Viru maakond,2007,Haljala vald,5,10.5,28002,2174,9587,367.04,753.68,602.94,562.03,179.02
Farmland,Lääne-Viru maakond,2007,Kadrina vald,9,16.5,78675,959,15978,127.82,1057.44,585.49,629.61,347.4
Farmland,Lääne-Viru maakond,2007,Rakvere vald,13,11.9,89300,3196,11951,174.96,1278.23,722.2,724.38,323.09
Farmland,Lääne-Viru maakond,2007,Tapa vald,12,14.2,88328,1278,18953,142.07,2024.16,337.65,578.74,578.87
Farmland,Lääne-Viru maakond,2007,Vinni vald,33,12.4,364852,639,31956,101.21,1618.52,894.76,880.9,492.63
Farmland,Lääne-Viru maakond,2007,Viru-Nigula vald,7,8.5,49401,145,21677,65.59,2463.44,640.72,983.01,847.8
Farmland,Lääne-Viru maakond,2007,Väike-Maarja vald,17,14.1,239439,3196,44304,250.05,1342.18,1278.23,1001.47,421.15
Farmland,Põlva maakond,2007,Kanepi vald,7,9.5,89157,1917,35151,824.67,1851.05,986.94,1219.6,436.61
Farmland,Põlva maakond,2007,Põlva vald,12,8.4,78272,1278,22193,162.33,1597.79,798.9,735.99,472.8
Farmland,Pärnu maakond,2007,Häädemeeste vald,8,14.7,50024,1598,12782,109.59,1597.79,513.88,659.45,615.64
Farmland,Pärnu maakond,2007,Põhja-Pärnumaa vald,15,14.2,93764,639,26132,84.09,1975.76,485.41,586.31,521.03
Farmland,Pärnu maakond,2007,Pärnu linn,6,10.4,52280,959,16489,222.6,1191.5,1022.93,821.15,462.29
Farmland,Pärnu maakond,2007,Saarde vald,6,10.4,74019,2556,32702,383.47,2556.47,923.06,1103.48,764.16
Farmland,Rapla maakond,2007,Kehtna vald,18,14.7,217833,1980,35311,447.38,1412.45,844.58,803.52,245.63
Farmland,Rapla maakond,2007,Märjamaa vald,15,31.3,335652,1278,76694,120.36,2236.9,634.11,877.33,620.51
Farmland,Rapla maakond,2007,Rapla vald,14,25.1,257139,1278,95867,98.52,2282.56,696.36,775.77,560.72
Farmland,Saare maakond,2007,Saaremaa vald,53,6.4,327573,1242,25565,97.57,2520.18,774.02,941.24,513.45
Farmland,Tartu maakond,2007,Elva vald,21,11.8,312980,2173,67107,157.59,2621.38,1183.55,1171.65,621.19
Farmland,Tartu maakond,2007,Kambja vald,6,5.6,34576,575,14061,113.01,2282.56,801.09,1014.53,797.12
Farmland,Tartu maakond,2007,Kastre vald,12,7.2,58490,639,11808,290.03,1278.23,550.08,693.93,370.41
Farmland,Tartu maakond,2007,Peipsiääre vald,8,8.4,39317,1278,14091,113.02,1569.26,639.12,735.64,572.28
Farmland,Tartu maakond,2007,Tartu vald,18,7.3,98752,345,19813,126.84,1978.69,591.68,846.5,699.99
Farmland,Valga maakond,2007,Otepää vald,8,11.8,38539,1751,9587,115.6,1369.54,804.23,661.88,473.31
Farmland,Valga maakond,2007,Tõrva vald,6,11.0,48925,2556,16777,135.98,2304.51,762.06,933.7,790.24
Farmland,Valga maakond,2007,Valga vald,6,17.4,106311,3661,32146,292.61,1421.76,959.36,948.45,438.87
Farmland,Viljandi maakond,2007,Mulgi vald,11,33.8,438590,1917,140606,191.93,1646.0,958.68,888.08,447.87
Farmland,Viljandi maakond,2007,Põhja-Sakala vald,10,11.7,134498,1510,60716,347.18,1593.6,800.57,848.93,368.66
Farmland,Viljandi maakond,2007,Viljandi vald,21,11.2,187816,770,22369,191.74,2219.8,913.02,866.49,427.54
Farmland,Võru maakond,2007,Antsla vald,6,15.8,101779,639,46112,125.32,1771.76,885.87,936.47,668.97
